"98","325920",,6304,0
"98","32599/",,88112,0
"98","325991",,22909,0
"98","325992",,30322,0
"98","325998",,34881,0
"98","32612/",,45458,0
"98","326122",,19944,0
"98","32614/",,30520,0
"98","326140",,30520,0
"98","32615/",,33653,0
"98","326150",,33653,0
"98","32616/",,35168,0
"98","326160",,35168,0
"98","326191",,21348,0
"98","326192",,4845,0
"98","326199",,460386,0
"98","32621/",,68862,0
"98","326211",,60905,0
"98","326212",,7957,0
"98","32622/",,22201,0
"98","326220",,22201,0
"98","32629/",,89871,0
"98","326299",,40833,0
"98","3271//",,65846,0
"98","32712/",,31980,0
"98","327121",,12933,0
"98","327123",,1682,0
"98","327125",,6984,0
"98","327211",,9901,0
"98","327212",,30909,0
"98","327213",,16487,0
"98","32733/",,32248,0
"98","327332",,12606,0
"98","32739/",,61032,0
"98","327390",,61032,0
"98","3274//",,17004,0
"98","32741/",,4393,0
"98","327410",,4393,0
"98","3279//",,75150,0
"98","32791/",,16079,0
"98","327910",,16079,0
"98","327991",,19843,0
"98","327992",,8745,0
"98","327993",,19486,0
"98","327999",,10997,0
"98","331111",,124703,0
"98","331112",,2266,0
"98","331311",,632,0
"98","331312",,10158,0
"98","331319",,10661,0
"98","331421",,16127,0
"98","331423",,1613,0
"98","331491",,20708,0
"98","331492",,10346,0
"98","331521",,25864,0
"98","331522",,13833,0
"98","331528",,6040,0
"98","3321//",,135882,0
"98","33211/",,135882,0
"98","332111",,25367,0
"98","332112",,7186,0
"98","332115",,3928,0
"98","332117",,8094,0
"98","3322//",,62724,0
"98","33221/",,62724,0
"98","332211",,8118,0
"98","332212",,41712,0
"98","332213",,7674,0
"98","332214",,5220,0
"98","33231/",,152420,0
"98","332313",,23894,0
"98","33232/",,233249,0
"98","332321",,75778,0
"98","332323",,37999,0
"98","3324//",,84666,0
"98","33242/",,28862,0
"98","332420",,28862,0
"98","33243/",,34526,0
"98","332431",,21209,0
"98","3326//",,62167,0
"98","33261/",,62167,0
"98","332611",,4351,0
"98","332618",,39921,0
"98","332721",,63068,0
"98","332722",,45574,0
"98","332811",,19796,0
"98","332812",,53232,0
"98","332813",,63674,0
"98","332911",,45625,0
"98","332912",,33353,0
"98","332913",,15325,0
"98","332919",,13593,0
"98","33321/",,6720,0
"98","333210",,6720,0
"98","33329/",,122729,0
"98","333293",,14266,0
"98","333294",,17009,0
"98","333295",,30445,0
"98","3334//",,156821,0
"98","33341/",,156821,0
"98","333412",,11281,0
"98","333414",,21484,0
"98","3335//",,187361,0
"98","33351/",,187361,0
"98","333511",,41760,0
"98","333512",,19820,0
"98","333514",,62426,0
"98","333516",,2361,0
"98","333518",,14469,0
"98","333912",,19823,0
"98","333913",,4792,0
"98","333991",,13153,0
"98","333992",,17621,0
"98","333995",,20765,0
"98","333996",,12391,0
"98","333997",,3469,0
"98","333999",,54828,0
"98","334411",,13604,0
"98","334412",,54117,0
"98","334414",,11326,0
"98","334415",,7168,0
"98","3351//",,63848,0
"98","33511/",,11961,0
"98","335110",,11961,0
"98","33512/",,51887,0
"98","335121",,13087,0
"98","3352//",,91124,0
"98","33521/",,20368,0
"98","335211",,10172,0
"98","335212",,10196,0
"98","33522/",,70756,0
"98","335221",,17983,0
"98","335222",,24173,0
"98","335224",,16551,0
"98","335228",,12049,0
"98","335311",,23627,0
"98","335313",,39392,0
"98","335314",,50848,0
"98","3359//",,179076,0
"98","335911",,18337,0
"98","335912",,7730,0
"98","33592/",,49601,0
"98","335921",,8559,0
"98","335929",,41042,0
"98","33599/",,44818,0
"98","335991",,7878,0
"98","336414",,41731,0
"98","336415",,13616,0
"98","336419",,6390,0
"98","337125",,3947,0
"98","337127",,33833,0
"98","3372//",,148323,0
"98","33721/",,148323,0
"98","337211",,25597,0
"98","337212",,23317,0
"98","3379//",,44040,0
"98","33792/",,19902,0
"98","337920",,19902,0
"98","33993/",,20163,0
"98","339931",,1863,0
"98","33995/",,81993,0
"98","339950",,81993,0
"98","339991",,35092,0
"98","339992",,13939,0
"98","339993",,5199,0
"98","339995",,5866,0
"98","42113/",,23069,0
"98","421130",,23069,0
"98","42114/",,39996,0
"98","421140",,39996,0
"98","42141/",,22481,0
"98","421410",,22481,0
"98","42146/",,28554,0
"98","421460",,28554,0
"98","42281/",,99754,0
"98","422810",,99754,0
"98","42282/",,63485,0
"98","422820",,63485,0
"98","42293/",,59335,0
"98","422930",,59335,0
"98","42295/",,20224,0
"98","422950",,20224,0
"98","44411/",,416450,0
"98","444110",,416450,0
"98","44413/",,140075,0
"98","444130",,140075,0
"98","44813/",,62411,0
"98","448130",,62411,0
"98","44815/",,30993,0
"98","448150",,30993,0
"98","451///",,617726,0
"98","4512//",,212553,0
"98","45122/",,65835,0
"98","451220",,65835,0
"98","452///",,2546094,0
"98","4529//",,803958,0
"98","45291/",,497947,0
"98","452910",,497947,0
"98","45299/",,306011,0
"98","452990",,306011,0
"98","483111",,12916,0
"98","483112",,10858,0
"98","483113",,20149,0
"98","483114",,1600,0
"98","485112","H",0,0
"98","485119","F",0,0
"98","486///",,50362,0
"98","4861//",,6030,0
"98","48611/",,6030,0
"98","486110",,6030,0
"98","4862//",,37450,0
"98","48621/",,37450,0
"98","486210",,37450,0
"98","4869//",,6882,0
"98","48699/",,1011,0
"98","486990",,1011,0
"98","487///",,19333,0
"98","4871//",,7162,0
"98","48711/",,7162,0
"98","487110",,7162,0
"98","4879//",,1693,0
"98","48799/",,1693,0
"98","487990",,1693,0
"98","488991","J",0,0
"98","488999","J",0,0
"98","49312/",,28100,0
"98","493120",,28100,0
"98","49313/",,4798,0
"98","493130",,4798,0
"98","511191",,16090,0
"98","511199",,39700,0
"98","521///",,23367,0
"98","5211//",,23367,0
"98","52111/",,23367,0
"98","521110",,23367,0
"98","524///",,2342005,0
"98","5241//",,1500814,0
"98","52413/",,14489,0
"98","524130",,14489,0
"98","525///",,34260,0
"98","5259//",,34260,0
"98","52591/",,2343,0
"98","525910",,2343,0
"98","561611",,55145,0
"98","561613",,31243,0
"98","56292/",,12744,0
"98","562920",,12744,0
"98","56299/",,28863,0
"98","562991",,23875,0
"98","562998",,4988,0
"98","611512",,14802,0
"98","611519",,46660,0
"98","621491",,48389,0
"98","621493",,56521,0
"98","6232//",,440888,0
"98","62322/",,123832,0
"98","623220",,123832,0
"98","6233//",,565955,0
"98","62331/",,565955,0
"98","623311",,299914,0
"98","6239//",,159600,0
"98","62399/",,159600,0
"98","623990",,159600,0
"98","624221",,53856,0
"98","624229",,29497,0
"98","81231/",,49179,0
"98","812310",,49179,0
"98","81233/",,131662,0
"98","812331",,54591,0
"98","812332",,77071,0
"98","813212",,53470,0
"98","813219",,39306,0
