"98","32732/",,92497,3068
"98","327320",,92497,3068
"98","32799/",,59071,1613
"98","331///",,501038,2678
"98","332///",,1582399,42082
"98","3323//",,385669,8633
"98","332312",,102229,2510
"98","332322",,119472,2513
"98","3327//",,370065,22682
"98","33271/",,261423,21446
"98","332710",,261423,21446
"98","33272/",,108642,1236
"98","3328//",,136702,3458
"98","33281/",,136702,3458
"98","3329//",,278947,3600
"98","33299/",,171051,3069
"98","332999",,68481,1701
"98","333///",,1166221,16359
"98","3331//",,176458,1557
"98","3332//",,146269,2424
"98","3333//",,111610,1362
"98","33331/",,111610,1362
"98","333515",,37240,1179
"98","3339//",,291201,3452
"98","33399/",,157905,2320
"98","334///",,1300411,8176
"98","3344//",,458945,2320
"98","33441/",,458945,2320
"98","3345//",,417552,3002
"98","33451/",,417552,3002
"98","335///",,502400,3130
"98","3353//",,168352,1402
"98","33531/",,168352,1402
"98","336///",,1578707,6063
"98","3363//",,657102,2634
"98","3366//",,131292,1026
"98","33661/",,131292,1026
"98","337///",,575128,18840
"98","3371//",,382765,16052
"98","33711/",,127541,10072
"98","337110",,127541,10072
"98","33712/",,255224,5980
"98","337121",,84748,1217
"98","337122",,110045,3872
"98","339///",,664710,27398
"98","3391//",,294154,11817
"98","33911/",,294154,11817
"98","339113",,87148,1167
"98","339116",,44717,8775
"98","3399//",,370556,15581
"98","33991/",,47195,2926
"98","339911",,29833,1823
"98","33992/",,60456,1800
"98","339920",,60456,1800
"98","33999/",,139421,3432
"98","339999",,64544,2307
"98","42----",,5860256,409254
"98","421///",,3443697,267676
"98","4211//",,390438,24635
"98","42111/",,162224,6002
"98","421110",,162224,6002
"98","42112/",,165149,11342
"98","421120",,165149,11342
"98","4212//",,155212,14173
"98","42121/",,64675,6375
"98","421210",,64675,6375
"98","42122/",,90537,7798
"98","421220",,90537,7798
"98","4213//",,182671,13971
"98","42131/",,97926,6033
"98","421310",,97926,6033
"98","42132/",,31848,3704
"98","421320",,31848,3704
"98","42133/",,21912,1412
"98","421330",,21912,1412
"98","42139/",,30985,2822
"98","421390",,30985,2822
"98","4214//",,722877,36972
"98","42142/",,136619,4920
"98","421420",,136619,4920
"98","42143/",,313055,12802
"98","421430",,313055,12802
"98","42144/",,50442,4981
"98","421440",,50442,4981
"98","42145/",,139054,9371
"98","421450",,139054,9371
"98","42149/",,32672,2475
"98","421490",,32672,2475
"98","4215//",,153938,9822
"98","42151/",,150064,9068
"98","421510",,150064,9068
"98","4216//",,512242,34019
"98","42161/",,166242,12863
"98","421610",,166242,12863
"98","42162/",,52580,3378
"98","421620",,52580,3378
"98","42169/",,293420,17778
"98","421690",,293420,17778
"98","4217//",,237461,22266
"98","42171/",,111066,9723
"98","421710",,111066,9723
"98","42172/",,54879,4688
"98","421720",,54879,4688
"98","42173/",,57267,6211
"98","421730",,57267,6211
"98","42174/",,14249,1644
"98","421740",,14249,1644
"98","4218//",,747944,67157
"98","42181/",,89608,3682
"98","421810",,89608,3682
"98","42182/",,95610,7003
"98","421820",,95610,7003
"98","42183/",,324366,31787
"98","421830",,324366,31787
"98","42184/",,137162,13760
"98","421840",,137162,13760
"98","42185/",,60212,7235
"98","421850",,60212,7235
"98","42186/",,40986,3690
"98","421860",,40986,3690
"98","4219//",,340914,44661
"98","42191/",,57587,6432
"98","421910",,57587,6432
"98","42192/",,35313,3298
"98","421920",,35313,3298
"98","42193/",,93060,6791
"98","421930",,93060,6791
"98","42194/",,54205,10828
"98","421940",,54205,10828
"98","42199/",,100749,17312
"98","421990",,100749,17312
"98","422///",,2416559,141578
"98","4221//",,208781,13113
"98","42211/",,28644,1964
"98","422110",,28644,1964
"98","42212/",,113722,6723
"98","422120",,113722,6723
"98","42213/",,66415,4426
"98","422130",,66415,4426
"98","4222//",,218150,6035
"98","42221/",,218150,6035
"98","422210",,218150,6035
"98","4223//",,200838,19993
"98","42231/",,40493,5712
"98","422310",,40493,5712
"98","42232/",,59145,4381
"98","422320",,59145,4381
"98","42233/",,76252,7892
"98","422330",,76252,7892
"98","42234/",,24948,2008
"98","422340",,24948,2008
"98","4224//",,861427,31298
"98","42241/",,172514,3284
"98","422410",,172514,3284
"98","42242/",,81855,2461
"98","422420",,81855,2461
"98","42243/",,47529,2113
"98","422430",,47529,2113
"98","42245/",,63680,2025
"98","422450",,63680,2025
"98","42246/",,26719,2671
"98","422460",,26719,2671
"98","42247/",,51207,2751
"98","422470",,51207,2751
"98","42248/",,111470,4332
"98","422480",,111470,4332
"98","42249/",,289147,10906
"98","422490",,289147,10906
"98","4225//",,84004,8306
"98","42251/",,51249,5430
"98","422510",,51249,5430
"98","42252/",,21976,1353
"98","422520",,21976,1353
"98","42259/",,10779,1523
"98","422590",,10779,1523
"98","4226//",,156828,15080
"98","42261/",,40079,3385
"98","422610",,40079,3385
"98","42269/",,116749,11695
"98","422690",,116749,11695
"98","4227//",,121984,8554
"98","42271/",,87956,5358
"98","422710",,87956,5358
"98","42272/",,34028,3196
"98","422720",,34028,3196
"98","4228//",,163239,2375
"98","4229//",,401308,36824
"98","42291/",,72542,6532
"98","422910",,72542,6532
"98","42292/",,80385,3692
"98","422920",,80385,3692
"98","42294/",,55571,1085
"98","422940",,55571,1085
"98","42299/",,113251,19486
"98","422990",,113251,19486
"98","44----",,14819904,992422
"98","441///",,1890916,98800
"98","4411//",,1259213,39551
"98","44111/",,1138977,6408
"98","441110",,1138977,6408
"98","44112/",,120236,33143
"98","441120",,120236,33143
"98","4412//",,140296,14482
"98","44121/",,35662,2663
"98","441210",,35662,2663
"98","44122/",,104634,11819
"98","441221",,48037,3628
"98","441222",,38341,4995
"98","441229",,18256,3196
"98","4413//",,491407,44767
"98","44131/",,329751,33275
"98","441310",,329751,33275
"98","44132/",,161656,11492
"98","441320",,161656,11492
"98","442///",,551567,67081
"98","4421//",,262634,28579
"98","44211/",,262634,28579
"98","442110",,262634,28579
"98","4422//",,288933,38502
"98","44221/",,100882,17987
"98","442210",,100882,17987
"98","44229/",,188051,20515
"98","442291",,10656,3478
"98","442299",,177395,17037
"98","443///",,418725,53511
"98","4431//",,418725,53511
"98","44311/",,304781,38606
"98","443111",,63574,11768
"98","443112",,241207,26838
"98","44312/",,94370,12158
"98","443120",,94370,12158
"98","44313/",,19574,2747
"98","443130",,19574,2747
"98","444///",,1270736,80575
"98","4441//",,1091562,60601
"98","44412/",,45339,10929
"98","444120",,45339,10929
"98","44419/",,489698,34777
"98","444190",,489698,34777
"98","4442//",,179174,19974
"98","44421/",,27775,5115
"98","444210",,27775,5115
"98","44422/",,151399,14859
"98","444220",,151399,14859
"98","445///",,2883997,140719
"98","4451//",,2569351,73619
"98","44511/",,2387828,37739
"98","445110",,2387828,37739
"98","44512/",,181523,35880
"98","445120",,181523,35880
"98","4452//",,176845,29657
"98","44521/",,41765,7132
"98","445210",,41765,7132
"98","44522/",,9771,2750
"98","445220",,9771,2750
"98","44523/",,21580,3622
"98","445230",,21580,3622
"98","44529/",,103729,16153
"98","445291",,41800,6504
"98","445292",,20653,3570
"98","445299",,41276,6079
"98","4453//",,137801,37443
"98","44531/",,137801,37443
"98","445310",,137801,37443
"98","446///",,988347,71386
"98","4461//",,988347,71386
"98","44611/",,730557,17502
"98","446110",,730557,17502
"98","44612/",,83323,11241
"98","446120",,83323,11241
"98","44613/",,72544,17404
"98","446130",,72544,17404
"98","44619/",,101923,25239
"98","446191",,50509,14521
"98","446199",,51414,10718
"98","447///",,895983,94519
"98","4471//",,895983,94519
"98","44711/",,652765,58982
"98","447110",,652765,58982
"98","44719/",,243218,35537
"98","447190",,243218,35537
"98","448///",,1408948,125423
"98","4481//",,1045610,68033
"98","44811/",,83175,9322
"98","448110",,83175,9322
"98","44812/",,299652,23944
"98","448120",,299652,23944
"98","44814/",,473934,10137
"98","448140",,473934,10137
"98","44819/",,95445,12373
"98","448190",,95445,12373
"98","4482//",,201150,25164
"98","44821/",,201150,25164
"98","448210",,201150,25164
"98","4483//",,162188,32226
"98","44831/",,150915,30456
"98","448310",,150915,30456
"98","44832/",,11273,1770
"98","448320",,11273,1770
"98","4511//",,405173,40585
"98","45111/",,190543,22869
"98","451110",,190543,22869
"98","45112/",,139748,7580
"98","451120",,139748,7580
"98","45113/",,40984,5038
"98","451130",,40984,5038
"98","45114/",,33898,5098
"98","451140",,33898,5098
"98","45121/",,146718,12870
"98","451211",,138140,10070
"98","451212",,8578,2800
"98","453///",,822992,141655
"98","4531//",,119117,29017
"98","45311/",,119117,29017
"98","453110",,119117,29017
"98","4532//",,334734,42432
"98","45321/",,125670,6652
"98","453210",,125670,6652
"98","45322/",,209064,35780
"98","453220",,209064,35780
"98","4533//",,117587,19696
"98","45331/",,117587,19696
"98","453310",,117587,19696
"98","4539//",,251554,50510
"98","45391/",,75782,6712
"98","453910",,75782,6712
"98","45392/",,22853,8933
"98","453920",,22853,8933
"98","45393/",,32738,6171
"98","453930",,32738,6171
"98","45399/",,120181,28694
"98","453991",,22638,8328
"98","453998",,97543,20366
"98","454///",,523873,43543
"98","4541//",,250003,11092
"98","45411/",,250003,11092
"98","454110",,250003,11092
"98","4542//",,57940,6295
"98","45421/",,57940,6295
"98","454210",,57940,6295
"98","4543//",,215930,26156
"98","45431/",,102172,10744
"98","454311",,51746,4673
"98","454312",,48666,5614
"98","45439/",,113758,15412
"98","454390",,113758,15412
"98","48----",,3581013,174603
"98","481///",,548258,3728
"98","4811//",,513615,1694
"98","48111/",,513615,1694
"98","481111",,486666,1304
"98","4812//",,34643,2034
"98","48121/",,34643,2034
"98","481211",,22736,1393
"98","483///",,64268,1411
"98","484///",,1333342,103815
"98","4841//",,882036,49601
"98","48411/",,156098,19191
"98","484110",,156098,19191
"98","48412/",,725938,30410
"98","484121",,472484,26952
"98","484122",,253454,3458
"98","4842//",,451306,54214
"98","48421/",,114558,6945
"98","484210",,114558,6945
"98","48422/",,189612,35678
"98","484220",,189612,35678
"98","48423/",,147136,11591
"98","484230",,147136,11591
"98","485///",,387325,12575
"98","4853//",,65575,6700
"98","48531/",,29114,3046
"98","485310",,29114,3046
"98","48532/",,36461,3654
"98","485320",,36461,3654
"98","4854//",,171599,2365
"98","48541/",,171599,2365
"98","485410",,171599,2365
"98","4859//",,51090,1964
"98","48599/",,51090,1964
"98","485991",,34990,1229
"98","4872//",,10478,1459
"98","48721/",,10478,1459
"98","487210",,10478,1459
"98","488///",,475466,31945
"98","4881//",,126349,3866
"98","48811/",,67572,1116
"98","488119",,66533,1030
"98","48819/",,58777,2750
"98","488190",,58777,2750
"98","4883//",,77205,1877
"98","4884//",,61960,8093
"98","48841/",,43344,6829
"98","488410",,43344,6829
"98","48849/",,18616,1264
"98","488490",,18616,1264
"98","4885//",,164374,16056
"98","48851/",,164374,16056
"98","488510",,164374,16056
"98","4889//",,24911,1455
"98","48899/",,24911,1455
"98","492///",,553250,10749
"98","4921//",,497358,5612
"98","49211/",,497358,5612
"98","492110",,497358,5612
"98","4922//",,55892,5137
"98","49221/",,55892,5137
"98","492210",,55892,5137
"98","493///",,149409,6226
"98","4931//",,149409,6226
"98","49311/",,94316,4112
"98","493110",,94316,4112
"98","49319/",,22195,1137
"98","493190",,22195,1137
"98","51----",,3536120,110655
"98","511///",,1019976,26052
"98","5111//",,707874,18189
"98","51111/",,387993,6092
"98","511110",,387993,6092
"98","51112/",,127161,6215
"98","511120",,127161,6215
"98","51113/",,90017,2571
"98","511130",,90017,2571
"98","51114/",,46913,1236
"98","511140",,46913,1236
"98","51119/",,55790,2075
"98","5112//",,312102,7863
"98","51121/",,312102,7863
"98","511210",,312102,7863
"98","512///",,278399,18926
"98","5121//",,253378,15299
"98","51211/",,85659,10409
"98","512110",,85659,10409
"98","51213/",,134055,1419
"98","512131",,132368,1239
"98","51219/",,28353,2894
"98","512191",,23800,2517
"98","5122//",,25021,3627
"98","51224/",,6398,1758
"98","512240",,6398,1758
"98","513///",,1698408,44727
"98","5131//",,254257,4819
"98","51311/",,130848,3861
"98","513112",,121875,3499
"98","5132//",,300143,3909
"98","51322/",,238347,3093
"98","513220",,238347,3093
"98","5133//",,1144008,35999
"98","51331/",,848013,22308
"98","513310",,848013,22308
"98","51332/",,216769,9428
"98","513321",,42604,2784
"98","513322",,174165,6644
"98","51333/",,49808,2690
"98","513330",,49808,2690
"98","514///",,539337,20950
"98","5141//",,208181,11972
"98","51412/",,33611,2860
"98","514120",,33611,2860
"98","51419/",,164412,8690
"98","514191",,149083,7605
"98","514199",,15329,1085
"98","5142//",,331156,8978
"98","51421/",,331156,8978
"98","514210",,331156,8978
"98","52----",,6414583,468458
"98","522///",,3006084,164242
"98","5221//",,2110093,63294
"98","52211/",,1630036,39236
"98","522110",,1630036,39236
"98","52212/",,263257,8088
"98","522120",,263257,8088
"98","52213/",,210780,15771
"98","522130",,210780,15771
"98","5222//",,661599,64968
"98","52222/",,161273,7548
"98","522220",,161273,7548
"98","52229/",,431390,57003
"98","522291",,98480,25765
"98","522292",,267346,20421
"98","522298",,48127,9954
"98","5223//",,234392,35980
"98","52231/",,87429,14683
"98","522310",,87429,14683
"98","52232/",,70520,2083
"98","522320",,70520,2083
"98","52239/",,76443,19214
"98","522390",,76443,19214
"98","523///",,1008867,90576
"98","5231//",,627882,48035
"98","52311/",,164887,6593
"98","523110",,164887,6593
"98","52312/",,443173,38730
"98","523120",,443173,38730
"98","52314/",,12521,1738
"98","523140",,12521,1738
"98","5239//",,373683,42371
"98","52391/",,33169,7205
"98","523910",,33169,7205
"98","52392/",,177502,12102
"98","523920",,177502,12102
"98","52393/",,102956,19822
"98","523930",,102956,19822
"98","52399/",,60056,3242
"98","523991",,54004,2629
"98","52411/",,798034,8671
"98","524113",,478433,6997
"98","524114",,319601,1674
"98","52412/",,688291,15405
"98","524126",,602491,10955
"98","524127",,79836,4142
"98","5242//",,841191,185720
"98","52421/",,641229,173565
"98","524210",,641229,173565
"98","52429/",,199962,12155
"98","524291",,39438,5115
"98","524292",,118085,4681
"98","524298",,42439,2359
"98","52593/",,25464,1759
"98","525930",,25464,1759
"98","52599/",,6453,1157
"98","525990",,6453,1157
"98","53----",,2017347,366773
"98","531///",,1351973,310043
"98","5311//",,515151,143814
"98","53111/",,281250,73609
"98","531110",,281250,73609
"98","53112/",,163501,37223
"98","531120",,163501,37223
"98","53113/",,31959,17958
"98","531130",,31959,17958
"98","53119/",,38441,15024
"98","531190",,38441,15024
"98","5312//",,277561,88756
"98","53121/",,277561,88756
"98","531210",,277561,88756
"98","5313//",,559261,77473
"98","53131/",,440782,43215
"98","531311",,310725,30962
"98","531312",,130057,12253
"98","53132/",,40272,17650
"98","531320",,40272,17650
"98","53139/",,78207,16608
"98","531390",,78207,16608
"98","532///",,641322,54674
"98","5321//",,181952,12237
"98","53211/",,131344,5679
"98","532111",,122256,4808
"98","53212/",,50608,6558
"98","532120",,50608,6558
"98","5322//",,252571,25343
"98","53221/",,15959,3682
"98","532210",,15959,3682
"98","53222/",,15269,3365
"98","532220",,15269,3365
"98","53223/",,151159,10225
"98","532230",,151159,10225
"98","53229/",,70184,8071
"98","532291",,27860,2379
"98","532292",,9231,1549
"98","532299",,33093,4143
"98","5323//",,40907,6752
"98","53231/",,40907,6752
"98","532310",,40907,6752
"98","5324//",,165892,10342
"98","53241/",,70028,4008
"98","532412",,63316,3275
"98","53242/",,11299,1116
"98","532420",,11299,1116
"98","53249/",,84565,5218
"98","532490",,84565,5218
"98","533///",,24052,2056
"98","5331//",,24052,2056
"98","53311/",,24052,2056
"98","533110",,24052,2056
"98","54----",,7046205,808087
"98","541///",,7046205,808087
"98","5411//",,1138451,219915
"98","54111/",,1063238,209815
"98","541110",,1063238,209815
"98","54119/",,75213,10100
"98","541191",,62699,7603
"98","541199",,12514,2497
"98","5412//",,1241269,123850
"98","54121/",,1241269,123850
"98","541211",,419074,65029
"98","541213",,215807,17430
"98","541214",,441423,2450
"98","541219",,164965,38941
"98","5413//",,1236939,100135
"98","54131/",,185649,24153
"98","541310",,185649,24153
"98","54132/",,43711,6202
"98","541320",,43711,6202
"98","54133/",,815541,45528
"98","541330",,815541,45528
"98","54134/",,10088,3149
"98","541340",,10088,3149
"98","54135/",,13897,4972
"98","541350",,13897,4972
"98","54137/",,59483,10187
"98","541370",,59483,10187
"98","54138/",,100797,4977
"98","541380",,100797,4977
"98","5414//",,131546,35748
"98","54141/",,39536,13676
"98","541410",,39536,13676
"98","54142/",,12720,1647
"98","541420",,12720,1647
"98","54143/",,69597,18542
"98","541430",,69597,18542
"98","54149/",,9693,1883
"98","541490",,9693,1883
"98","5415//",,1089497,96754
"98","54151/",,1089497,96754
"98","541511",,459727,44682
"98","541512",,466119,37592
"98","541513",,80613,3085
"98","541519",,83038,11395
"98","5416//",,820439,115294
"98","54161/",,685341,92165
"98","541611",,354105,46725
"98","541612",,145199,15704
"98","541613",,117041,18794
"98","541614",,41162,4519
"98","541618",,27834,6423
"98","54162/",,62554,8659
"98","541620",,62554,8659
"98","54169/",,72544,14470
"98","541690",,72544,14470
"98","5417//",,399213,11171
"98","54171/",,355085,9078
"98","541710",,355085,9078
"98","54172/",,44128,2093
"98","541720",,44128,2093
"98","5418//",,411819,38938
"98","54181/",,149054,10904
"98","541810",,149054,10904
"98","54182/",,45853,7236
"98","541820",,45853,7236
"98","54183/",,9963,1074
"98","541830",,9963,1074
"98","54184/",,33451,2742
"98","541840",,33451,2742
"98","54185/",,24223,2345
"98","541850",,24223,2345
"98","54186/",,78619,3057
"98","541860",,78619,3057
"98","54189/",,64365,10851
"98","541890",,64365,10851
"98","5419//",,577032,66282
"98","54191/",,114827,4066
"98","541910",,114827,4066
"98","54192/",,79315,23761
"98","541921",,63765,18341
"98","541922",,15550,5420
"98","54193/",,8339,1640
"98","541930",,8339,1640
"98","54194/",,241631,18425
"98","541940",,241631,18425
"98","54199/",,132920,18390
"98","541990",,132920,18390
"98","55----",,2913798,32691
"98","551///",,2913798,32691
"98","5511//",,2913798,32691
"98","55111/",,2913798,32691
"98","551111",,38730,1379
"98","551112",,206973,9090
"98","551114",,2668095,22222
"98","56----",,8299217,298440
"98","561///",,7998637,283494
"98","5611//",,492056,17316
"98","56111/",,492056,17316
"98","561110",,492056,17316
"98","5612//",,125496,2617
"98","56121/",,125496,2617
"98","561210",,125496,2617
"98","5613//",,3880888,16463
"98","56131/",,309174,6831
"98","561310",,309174,6831
"98","56132/",,2390634,7651
"98","561320",,2390634,7651
"98","56133/",,1181080,1981
"98","561330",,1181080,1981
"98","5614//",,692741,30592
"98","56141/",,37507,5634
"98","561410",,37507,5634
"98","56142/",,338279,2690
"98","561421",,59170,1344
"98","561422",,279109,1346
"98","56143/",,94976,10969
"98","561431",,22824,6429
"98","561439",,72152,4540
"98","56144/",,119078,4041
"98","561440",,119078,4041
"98","56149/",,75645,6326
"98","561491",,7892,1003
"98","561492",,13236,3655
"98","561499",,54517,1668
"98","5615//",,258084,34584
"98","56151/",,151770,28203
"98","561510",,151770,28203
"98","56152/",,34579,2985
"98","561520",,34579,2985
"98","56159/",,71735,3396
"98","561591",,11166,1183
"98","561599",,60569,2213
"98","5616//",,732002,17804
"98","56161/",,603415,7873
"98","561612",,517027,2494
"98","56162/",,128587,9931
"98","561621",,112050,4823
"98","561622",,16537,5108
"98","5617//",,1470446,143988
"98","56171/",,89854,11183
"98","561710",,89854,11183
"98","56172/",,866175,44796
"98","561720",,866175,44796
"98","56173/",,423474,68218
"98","561730",,423474,68218
"98","56174/",,45685,9427
"98","561740",,45685,9427
"98","56179/",,45258,10364
"98","561790",,45258,10364
"98","5619//",,346924,20130
"98","56191/",,50614,1509
"98","561910",,50614,1509
"98","56192/",,67763,4293
"98","561920",,67763,4293
"98","56199/",,228547,14328
"98","561990",,228547,14328
"98","562///",,300580,14946
"98","5621//",,141892,6674
"98","56211/",,141892,6674
"98","562111",,125958,5503
"98","5622//",,59280,1970
"98","56221/",,59280,1970
"98","562212",,34968,1280
"98","5629//",,99408,6302
"98","56291/",,57801,1770
"98","562910",,57801,1770
"98","61----",,2701675,54110
"98","611///",,2701675,54110
"98","6111//",,793638,7452
"98","61111/",,793638,7452
"98","611110",,793638,7452
"98","6113//",,1403085,1527
"98","61131/",,1403085,1527
"98","611310",,1403085,1527
"98","6114//",,58275,7442
"98","61142/",,26749,2651
"98","611420",,26749,2651
"98","61143/",,23257,4447
"98","611430",,23257,4447
"98","6115//",,84048,6217
"98","61151/",,84048,6217
"98","611511",,10379,1511
"98","611513",,12207,1219
"98","6116//",,216593,26324
"98","61161/",,57370,8975
"98","611610",,57370,8975
"98","61162/",,50488,8004
"98","611620",,50488,8004
"98","61169/",,96540,8684
"98","611691",,45159,3526
"98","611692",,12121,2207
"98","611699",,39260,2951
"98","6117//",,51021,4888
"98","61171/",,51021,4888
"98","611710",,51021,4888
"98","62----",,14900148,625770
"98","621///",,4917156,487365
"98","6211//",,1904325,201771
"98","62111/",,1904325,201771
"98","621111",,1860432,188200
"98","621112",,43893,13571
"98","6212//",,750129,114357
"98","62121/",,750129,114357
"98","621210",,750129,114357
"98","6213//",,485587,133647
"98","62131/",,110134,51658
"98","621310",,110134,51658
"98","62132/",,95026,24071
"98","621320",,95026,24071
"98","62133/",,48063,15337
"98","621330",,48063,15337
"98","62134/",,145356,17808
"98","621340",,145356,17808
"98","62139/",,87008,24773
"98","621391",,33316,12783
"98","621399",,53692,11990
"98","6214//",,593462,14796
"98","62141/",,18621,1836
"98","621410",,18621,1836
"98","62142/",,152596,4692
"98","621420",,152596,4692
"98","62149/",,422245,8268
"98","621498",,253578,6095
"98","6215//",,181314,9543
"98","62151/",,181314,9543
"98","621511",,114316,5171
"98","621512",,66998,4372
"98","6216//",,804233,8098
"98","62161/",,804233,8098
"98","621610",,804233,8098
"98","6219//",,198106,5153
"98","62191/",,109064,1461
"98","621910",,109064,1461
"98","62199/",,89042,3692
"98","621999",,36847,3016
"98","623///",,2770665,30014
"98","6231//",,1604222,2385
"98","62311/",,1604222,2385
"98","623110",,1604222,2385
"98","62321/",,317056,10514
"98","623210",,317056,10514
"98","623312",,266041,10127
"98","624///",,2090743,107611
"98","6241//",,883958,41466
"98","62411/",,169612,8084
"98","624110",,169612,8084
"98","62412/",,336800,11142
"98","624120",,336800,11142
"98","62419/",,377546,22240
"98","624190",,377546,22240
"98","6242//",,133802,10761
"98","62421/",,28952,4151
"98","624210",,28952,4151
"98","62422/",,83353,4498
"98","62423/",,21497,2112
"98","624230",,21497,2112
"98","6243//",,319609,5116
"98","62431/",,319609,5116
"98","624310",,319609,5116
"98","6244//",,753374,50268
"98","62441/",,753374,50268
"98","624410",,753374,50268
"98","71----",,1800991,85061
"98","711///",,370329,34884
"98","7111//",,132531,8867
"98","71111/",,66925,3030
"98","711110",,66925,3030
"98","71113/",,48959,4705
"98","711130",,48959,4705
"98","7112//",,101504,3595
"98","71121/",,101504,3595
"98","711219",,18251,2668
"98","7113//",,80006,4641
"98","71131/",,51137,1089
"98","711310",,51137,1089
"98","71132/",,28869,3552
"98","711320",,28869,3552
"98","7114//",,17052,4005
"98","71141/",,17052,4005
"98","711410",,17052,4005
"98","7115//",,39236,13776
"98","71151/",,39236,13776
"98","711510",,39236,13776
"98","712///",,116123,6493
"98","7121//",,116123,6493
"98","71211/",,77952,4446
"98","712110",,77952,4446
"98","71212/",,8893,1131
"98","712120",,8893,1131
"98","713///",,1314539,43684
"98","7131//",,116544,2500
"98","71312/",,22437,2148
"98","713120",,22437,2148
"98","7132//",,221878,1286
"98","71329/",,57922,1098
"98","713290",,57922,1098
"98","7139//",,976117,39898
"98","71391/",,290041,6202
"98","713910",,290041,6202
"98","71393/",,23047,4078
"98","713930",,23047,4078
"98","71394/",,422294,15662
